Run	Remaining Subpopulations
0	10
1	10
2	10
3	10
4	10
5	7
6	7
7	7
8	7
9	7
10	5
11	5
12	5
13	5
14	5
15	3
16	3
17	3
18	3
19	3
20	2
21	2
22	2
23	2
24	2
Timer Name	Value
CPU Time (ns):	96976733104
Wall Time (ms):	4614
CPU Cycles:	77592100809972197
Snapshot #	Snapshot Time(ms)	Value(Bytes)
1	5	324296704
2	282	342573056
3	492	351633408
4	707	357445632
5	911	364826624
6	1115	371499008
7	1305	375238656
8	1492	380653568
9	1651	386457600
10	1786	389771264
11	1885	396947456
12	2139	282411008
13	2234	286924800
14	2336	290795520
15	2431	296181760
16	2533	298868736
17	2621	302186496
18	2714	306642944
19	2802	310992896
20	2878	315256832
21	2937	318664704
22	3153	230916096
23	3213	232497152
24	3271	235782144
25	3328	237326336
26	3384	241856512
27	3438	242987008
28	3493	243736576
29	3544	245067776
30	3592	248668160
31	3633	249491456
32	3782	150306816
33	3823	153088000
34	3861	152911872
35	3901	154869760
36	3940	156626944
37	3975	156282880
38	4012	157237248
39	4045	159043584
40	4080	160210944
41	4116	161988608
42	4210	110931968
43	4242	111640576
44	4274	112427008
45	4309	114417664
46	4340	114302976
47	4373	114458624
48	4407	115535872
49	4442	117297152
50	4476	117010432
51	4508	118190080
Aggregation Count:	10
Timer Name	Value
CPU Time (ns):	9697673310
Wall Time (ms):	3295
CPU Cycles:	7759210080997219
Snapshot #	Snapshot Time(ms)	Value(Bytes)
1	5	32429670
2	282	34257305
3	492	35163340
4	707	35744563
5	911	36482662
6	1115	37149900
7	1305	37523865
8	1492	38065356
9	1651	38645760
10	1786	38977126
11	1885	39694745
12	2139	40344429
13	2234	40989257
14	2336	41542217
15	2431	42311680
16	2533	42695533
17	2621	43169499
18	2714	43806134
19	2802	44427556
20	2878	45036690
21	2937	45523529
22	3153	46183219
23	3213	46499430
24	3271	47156428
25	3328	47465267
26	3384	48371302
27	3438	48597401
28	3493	48747315
29	3544	49013555
30	3592	49733632
31	3633	49898291
32	3782	50102272
33	3823	51029333
34	3861	50970624
35	3901	51623253
36	3940	52208981
37	3975	52094293
38	4012	52412416
39	4045	53014528
40	4080	53403648
41	4116	53996202
42	4210	55465984
43	4242	55820288
44	4274	56213504
45	4309	57208832
46	4340	57151488
47	4373	57229312
48	4407	57767936
49	4442	58648576
50	4476	58505216
51	4508	59095040
Hits	Total
2045	2810
Percent Hit:	72.7758%
Fitness
0.998643
Real|Predicted
Cammeo|Cammeo	Cammeo|Osmancik	Osmancik|Osmancik	Osmancik|Cammeo
970	158	1074	605
GEN#	SUB#	μFGEN	FsBestGEN	FsWorstGEN	μTreeSzGEN	μTreeDpGEN	bTreeSzGEN	bTreeDpGEN	wTreeSzGEN	wTreeDpGEN	μFRUN	FsBestRUN	FsWorstRUN	μTreeSzRUN	μTreeDpRUN	bTreeSzRUN	bTreeDpRUN	wTreeSzRUN	wTreeDpRUN
0	0	0.96207	0.9984	0	17.3713	3.3639	37	4	38	4	0.96207	0.9984	0	17.3713	3.3639	37	4	38	4
1	0	0.99093	0.99844	0	15.6937	3.4249	28	4	41	6	0.9765	0.99844	0	16.5326	3.3943	28	4	38	4
2	0	0.9919	0.99847	0	14.7581	3.464	28	4	32	5	0.98164	0.99847	0	15.9411	3.4176	28	4	38	4
3	0	0.99301	0.99855	0	14.051	3.4222	26	4	35	6	0.98448	0.99855	0	15.4686	3.4189	26	4	38	4
4	0	0.99427	0.99858	0	13.0582	3.4015	26	4	38	7	0.98643	0.99858	0	14.9865	3.4154	26	4	38	4
5	0	0.99413	0.99858	0	12.2022	3.3702	26	4	38	7	0.98772	0.99858	0	14.5226	3.4078	26	4	38	4
